last,first,pos,num,comb,blocks,dz_block,nz_block,oz_block,p1_block,p2_block,p3_block,ot_block,5v5_block,ev_block,sh_block,pp_block,block_for_oi,block_for_oi_5v5,shot_blocked,dz_blocked,nz_blocked,oz_blocked,p1_blocked,p2_blocked,p3_blocked,ot_blocked,5v5_blocked,ev_blocked,sh_blocked,pp_blocked,block_against_oi,block_against_oi_5v5,block_wrist,block_slap,block_snap,block_back,block_deflect,block_tip,block_wrap,block_other,blocked_wrist,blocked_slap,blocked_snap,blocked_back,blocked_deflect,blocked_tip,blocked_wrap,blocked_other,g_block_5_5v5,b_block_5_5v5,g_block_10_5v5,b_block_10_5v5,g_block_5_ev,b_block_5_ev,g_block_10_ev,b_block_10_ev,g_block_5_pp,b_block_5_pp,g_block_10_pp,b_block_10_pp,g_block_5_sh,b_block_5_sh,g_block_10_sh,b_block_10_sh
ANDERSON,CRAIG,G,41,CRAIG ANDERSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALAK,JAROSLAV,G,41,JAROSLAV HALAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMITH,MIKE,G,41,MIKE SMITH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZOLNIERCZYK,HARRY,L,41,HARRY ZOLNIERCZYK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYRON,PAUL,L,41,PAUL BYRON,25.0,25.0,0.0,0.0,10.0,7.0,8.0,0.0,18.0,20.0,5.0,0.0,203.0,164.0,23.0,0.0,0.0,23.0,2.0,13.0,8.0,0.0,20.0,20.0,3.0,0.0,188.0,179.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
KENINS,RONALDS,L,41,RONALDS KENINS,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,15.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRONG,DANIEL,R,41,DANIEL SPRONG,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,32.0,31.0,12.0,0.0,0.0,12.0,4.0,5.0,3.0,0.0,9.0,9.0,0.0,3.0,29.0,24.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOSHNIKOV,NIKITA,R,41,NIKITA SOSHNIKOV,6.0,6.0,0.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,45.0,44.0,11.0,0.0,0.0,11.0,3.0,5.0,3.0,0.0,11.0,11.0,0.0,0.0,61.0,47.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORDSTROM,JOAKIM,C,42,JOAKIM NORDSTROM,32.0,32.0,0.0,0.0,6.0,11.0,14.0,1.0,23.0,26.0,6.0,0.0,252.0,208.0,37.0,0.0,0.0,37.0,17.0,12.0,8.0,0.0,34.0,34.0,3.0,0.0,228.0,211.0,8.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,22.0,1.0,25.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
MARCHESSAULT,JONATHAN,C,42,JONATHAN MARCHESSAULT,9.0,9.0,0.0,0.0,6.0,1.0,2.0,0.0,8.0,8.0,0.0,1.0,89.0,85.0,24.0,0.0,0.0,24.0,8.0,7.0,9.0,0.0,16.0,16.0,0.0,8.0,137.0,92.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HOWDEN,QUINTON,C,42,QUINTON HOWDEN,10.0,10.0,0.0,0.0,4.0,3.0,3.0,0.0,10.0,10.0,0.0,0.0,105.0,101.0,13.0,0.0,0.0,13.0,4.0,7.0,2.0,0.0,11.0,12.0,0.0,1.0,85.0,81.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOZAK,TYLER,C,42,TYLER BOZAK,24.0,24.0,0.0,0.0,7.0,7.0,8.0,2.0,19.0,22.0,2.0,0.0,179.0,161.0,47.0,0.0,0.0,47.0,20.0,12.0,15.0,0.0,28.0,30.0,0.0,17.0,328.0,209.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,31.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
MANSON,JOSH,D,42,JOSH MANSON,67.0,67.0,0.0,0.0,18.0,27.0,22.0,0.0,38.0,43.0,23.0,1.0,297.0,209.0,45.0,0.0,0.0,45.0,14.0,15.0,16.0,0.0,41.0,44.0,0.0,1.0,274.0,259.0,39.0,17.0,5.0,4.0,0.0,1.0,0.0,1.0,23.0,17.0,2.0,1.0,0.0,1.0,0.0,1.0,38.0,0.0,37.0,1.0,42.0,1.0,41.0,2.0,1.0,0.0,1.0,0.0,22.0,1.0,22.0,1.0
MAYFIELD,SCOTT,D,42,SCOTT MAYFIELD,15.0,15.0,0.0,0.0,6.0,7.0,2.0,0.0,13.0,13.0,2.0,0.0,33.0,28.0,6.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,1.0,20.0,18.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
SLEPYSHEV,ANTON,L,42,ANTON SLEPYSHEV,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,7.0,0.0,0.0,7.0,2.0,4.0,1.0,0.0,7.0,7.0,0.0,0.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELLECK,ERIC,L,42,ERIC SELLECK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACKES,DAVID,R,42,DAVID BACKES,63.0,63.0,0.0,0.0,20.0,17.0,25.0,1.0,41.0,44.0,19.0,0.0,344.0,273.0,42.0,0.0,0.0,42.0,12.0,16.0,13.0,1.0,40.0,40.0,1.0,1.0,319.0,230.0,33.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,41.0,0.0,41.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0
WARD,JOEL,R,42,JOEL WARD,53.0,53.0,0.0,0.0,16.0,19.0,18.0,0.0,37.0,37.0,15.0,1.0,351.0,269.0,36.0,0.0,1.0,35.0,13.0,10.0,13.0,0.0,32.0,34.0,1.0,1.0,334.0,259.0,22.0,22.0,7.0,2.0,0.0,0.0,0.0,0.0,26.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
ANDRIGHETTO,SVEN,R,42,SVEN ANDRIGHETTO,17.0,17.0,0.0,0.0,3.0,9.0,5.0,0.0,16.0,16.0,0.0,1.0,142.0,138.0,30.0,0.0,0.0,30.0,7.0,10.0,12.0,1.0,26.0,28.0,0.0,2.0,168.0,138.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CATENACCI,DANIEL,C,43,DANIEL CATENACCI,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELM,DARREN,C,43,DARREN HELM,26.0,26.0,0.0,0.0,10.0,6.0,10.0,0.0,16.0,19.0,7.0,0.0,198.0,134.0,67.0,0.0,0.0,67.0,21.0,24.0,22.0,0.0,58.0,63.0,4.0,0.0,255.0,215.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,15.0,1.0,18.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
KADRI,NAZEM,C,43,NAZEM KADRI,43.0,42.0,0.0,1.0,14.0,14.0,13.0,2.0,41.0,43.0,0.0,0.0,267.0,232.0,129.0,0.0,0.0,129.0,38.0,39.0,48.0,4.0,74.0,91.0,1.0,37.0,437.0,296.0,18.0,13.0,9.0,2.0,0.0,1.0,0.0,0.0,87.0,7.0,24.0,7.0,0.0,4.0,0.0,0.0,40.0,1.0,40.0,1.0,42.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZINGEL,RYAN,C,43,RYAN DZINGEL,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,67.0,63.0,14.0,0.0,0.0,14.0,7.0,4.0,3.0,0.0,14.0,14.0,0.0,0.0,70.0,67.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVEDBERG,VIKTOR,D,43,VIKTOR SVEDBERG,28.0,28.0,0.0,0.0,12.0,7.0,9.0,0.0,23.0,23.0,5.0,0.0,98.0,89.0,35.0,0.0,0.0,35.0,7.0,17.0,11.0,0.0,34.0,34.0,0.0,1.0,105.0,98.0,18.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
SHEARY,CONOR,L,43,CONOR SHEARY,5.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,61.0,58.0,24.0,0.0,0.0,24.0,9.0,7.0,8.0,0.0,20.0,20.0,0.0,4.0,99.0,88.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARR,DANIEL,L,43,DANIEL CARR,5.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,54.0,51.0,15.0,0.0,0.0,15.0,7.0,8.0,0.0,0.0,14.0,14.0,0.0,1.0,73.0,64.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIBERG,MAX,L,43,MAX FRIBERG,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARTNELL,SCOTT,L,43,SCOTT HARTNELL,41.0,41.0,0.0,0.0,13.0,14.0,14.0,0.0,40.0,40.0,1.0,0.0,258.0,245.0,41.0,0.0,0.0,41.0,17.0,10.0,13.0,1.0,32.0,32.0,0.0,9.0,310.0,230.0,12.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,14.0,4.0,0.0,1.0,0.0,0.0,39.0,1.0,39.0,1.0,39.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
PLOTNIKOV,SERGEI,L,43,SERGEI PLOTNIKOV,10.0,10.0,0.0,0.0,6.0,3.0,1.0,0.0,10.0,10.0,0.0,0.0,95.0,92.0,16.0,0.0,0.0,16.0,8.0,7.0,1.0,0.0,16.0,16.0,0.0,0.0,102.0,95.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILSON,TOM,R,43,TOM WILSON,48.0,47.0,0.0,1.0,16.0,18.0,14.0,0.0,29.0,30.0,18.0,0.0,321.0,242.0,50.0,0.0,0.0,50.0,16.0,18.0,16.0,0.0,48.0,49.0,0.0,1.0,209.0,195.0,23.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,33.0,7.0,4.0,2.0,1.0,3.0,0.0,0.0,29.0,0.0,29.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,17.0,1.0
NICHUSHKIN,VALERI,R,43,VALERI NICHUSHKIN,33.0,31.0,1.0,1.0,12.0,12.0,9.0,0.0,33.0,33.0,0.0,0.0,255.0,248.0,50.0,0.0,0.0,50.0,20.0,15.0,15.0,0.0,45.0,46.0,0.0,4.0,303.0,262.0,23.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAGEAU,JEAN-GABRIEL,C,44,JEAN-GABRIEL PAGEAU,60.0,59.0,1.0,0.0,17.0,21.0,22.0,0.0,40.0,42.0,18.0,0.0,367.0,287.0,47.0,0.0,1.0,46.0,16.0,15.0,15.0,1.0,44.0,45.0,2.0,0.0,315.0,272.0,26.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,1.0,39.0,1.0,41.0,1.0,41.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,1.0
THOMPSON,NATE,C,44,NATE THOMPSON,40.0,39.0,1.0,0.0,19.0,7.0,14.0,0.0,31.0,32.0,8.0,0.0,173.0,128.0,19.0,0.0,0.0,19.0,7.0,6.0,6.0,0.0,17.0,18.0,1.0,0.0,115.0,110.0,18.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
GRAOVAC,TYLER,C,44,TYLER GRAOVAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORPIK,BROOKS,D,44,BROOKS ORPIK,102.0,101.0,0.0,1.0,40.0,36.0,26.0,0.0,89.0,91.0,11.0,0.0,226.0,177.0,36.0,0.0,0.0,36.0,12.0,13.0,11.0,0.0,36.0,36.0,0.0,0.0,187.0,181.0,67.0,22.0,8.0,2.0,0.0,1.0,0.0,2.0,17.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,89.0,0.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0
DE HAAN,CALVIN,D,44,CALVIN DE HAAN,198.0,198.0,0.0,0.0,67.0,77.0,50.0,4.0,143.0,155.0,43.0,0.0,464.0,350.0,68.0,2.0,0.0,66.0,24.0,22.0,21.0,1.0,62.0,65.0,3.0,0.0,323.0,302.0,126.0,32.0,35.0,3.0,0.0,2.0,0.0,0.0,42.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,142.0,1.0,141.0,2.0,154.0,1.0,153.0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0
DIETZ,DARREN,D,44,DARREN DIETZ,14.0,14.0,0.0,0.0,2.0,9.0,3.0,0.0,12.0,12.0,2.0,0.0,50.0,47.0,6.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,35.0,34.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
SEIDENBERG,DENNIS,D,44,DENNIS SEIDENBERG,120.0,119.0,0.0,1.0,42.0,49.0,29.0,0.0,86.0,90.0,29.0,1.0,331.0,249.0,43.0,1.0,0.0,42.0,13.0,14.0,16.0,0.0,42.0,43.0,0.0,0.0,215.0,203.0,63.0,25.0,22.0,6.0,3.0,1.0,0.0,0.0,15.0,16.0,11.0,0.0,1.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,90.0,0.0,90.0,0.0,1.0,0.0,1.0,0.0,28.0,1.0,28.0,1.0
GELINAS,ERIC,D,44,ERIC GELINAS,23.0,23.0,0.0,0.0,5.0,6.0,12.0,0.0,23.0,23.0,0.0,0.0,95.0,95.0,39.0,0.0,0.0,39.0,14.0,13.0,12.0,0.0,27.0,32.0,1.0,6.0,115.0,92.0,11.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUDBRANSON,ERIK,D,44,ERIK GUDBRANSON,73.0,72.0,0.0,1.0,23.0,24.0,26.0,0.0,45.0,46.0,27.0,0.0,282.0,183.0,49.0,0.0,0.0,49.0,18.0,15.0,15.0,1.0,43.0,46.0,2.0,1.0,190.0,174.0,39.0,22.0,6.0,5.0,1.0,0.0,0.0,0.0,18.0,25.0,5.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0
FALK,JUSTIN,D,44,JUSTIN FALK,38.0,38.0,0.0,0.0,20.0,13.0,5.0,0.0,31.0,31.0,7.0,0.0,123.0,111.0,19.0,0.0,0.0,19.0,5.0,9.0,5.0,0.0,19.0,19.0,0.0,0.0,73.0,72.0,16.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
VLASIC,MARC-EDOUARD,D,44,MARC-EDOUARD VLASIC,129.0,127.0,0.0,2.0,41.0,43.0,44.0,1.0,87.0,101.0,27.0,1.0,422.0,293.0,90.0,0.0,0.0,90.0,35.0,27.0,24.0,4.0,65.0,69.0,2.0,19.0,372.0,289.0,86.0,28.0,11.0,4.0,0.0,0.0,0.0,0.0,54.0,28.0,7.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,0.0,101.0,0.0,101.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0
BARTKOWSKI,MATT,D,44,MATT BARTKOWSKI,42.0,42.0,0.0,0.0,12.0,11.0,18.0,1.0,34.0,38.0,4.0,0.0,288.0,244.0,76.0,0.0,0.0,76.0,24.0,30.0,22.0,0.0,71.0,74.0,0.0,2.0,312.0,295.0,27.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,32.0,35.0,8.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
RIELLY,MORGAN,D,44,MORGAN RIELLY,122.0,120.0,0.0,2.0,39.0,36.0,42.0,5.0,88.0,103.0,17.0,2.0,396.0,291.0,136.0,0.0,0.0,136.0,41.0,48.0,42.0,5.0,100.0,113.0,1.0,22.0,501.0,371.0,74.0,14.0,24.0,9.0,0.0,1.0,0.0,0.0,90.0,25.0,18.0,2.0,1.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0,103.0,0.0,103.0,0.0,2.0,0.0,2.0,0.0,17.0,0.0,17.0,0.0
WOOD,MILES,L,44,MILES WOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DESLAURIERS,NICOLAS,L,44,NICOLAS DESLAURIERS,30.0,30.0,0.0,0.0,8.0,12.0,10.0,0.0,28.0,29.0,1.0,0.0,184.0,176.0,30.0,0.0,0.0,30.0,8.0,12.0,10.0,0.0,30.0,30.0,0.0,0.0,132.0,131.0,19.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
MCGINN,TYE,L,44,TYE MCGINN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KASSIAN,ZACK,R,44,ZACK KASSIAN,6.0,6.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,6.0,0.0,0.0,117.0,113.0,20.0,0.0,0.0,20.0,3.0,8.0,9.0,0.0,20.0,20.0,0.0,0.0,112.0,106.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCFARLAND,JOHN,C,45,JOHN MCFARLAND,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIDEMAN,CHRIS,D,45,CHRIS WIDEMAN,71.0,71.0,0.0,0.0,22.0,27.0,21.0,1.0,66.0,70.0,0.0,1.0,239.0,227.0,68.0,0.0,0.0,68.0,25.0,21.0,21.0,1.0,64.0,65.0,0.0,3.0,220.0,199.0,46.0,11.0,8.0,4.0,1.0,0.0,0.0,1.0,42.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,64.0,2.0,69.0,1.0,68.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
