last,first,pos,num,comb,shots,oz_shot,nz_shot,dz_shot,p1_shot,p2_shot,p3_shot,ot_shot,5v5_shot,ev_shot,pp_shot,sh_shot,shot_for_oi,shot_for_oi_5v5,shot_against_oi,shot_against_oi_5v5,shot_wrist,shot_slap,shot_snap,shot_back,shot_deflect,shot_tip,shot_wrap,shot_other
BEAUCHEMIN,FRANCOIS,D,32,FRANCOIS BEAUCHEMIN,119.0,102.0,8.0,9.0,44.0,41.0,33.0,1.0,78.0,89.0,24.0,6.0,845.0,638.0,1003.0,731.0,44.0,66.0,9.0,0.0,0.0,0.0,0.0,0.0
STREIT,MARK,D,32,MARK STREIT,104.0,100.0,2.0,2.0,31.0,43.0,27.0,3.0,61.0,72.0,31.0,1.0,657.0,440.0,603.0,478.0,17.0,68.0,14.0,5.0,0.0,0.0,0.0,0.0
ROZSIVAL,MICHAL,D,32,MICHAL ROZSIVAL,40.0,39.0,1.0,0.0,10.0,18.0,12.0,0.0,33.0,37.0,3.0,0.0,356.0,325.0,413.0,373.0,16.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0
STALOCK,ALEX,G,32,ALEX STALOCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,241.0,251.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAANTA,ANTTI,G,32,ANTTI RAANTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,363.0,487.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRIEDGER,CHRIS,G,32,CHRIS DRIEDGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUICK,JONATHAN,G,32,JONATHAN QUICK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,1606.0,1671.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEHTONEN,KARI,G,32,KARI LEHTONEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0,874.0,1016.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACKSTROM,NIKLAS,G,32,NIKLAS BACKSTROM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,80.0,96.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACHMAN,RICHARD,G,32,RICHARD BACHMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEIVO,JOSH,L,32,JOSH LEIVO,15.0,15.0,0.0,0.0,3.0,4.0,8.0,0.0,11.0,11.0,4.0,0.0,61.0,46.0,50.0,45.0,10.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
WILSON,COLIN,C,33,COLIN WILSON,102.0,102.0,0.0,0.0,28.0,43.0,30.0,1.0,83.0,88.0,14.0,0.0,464.0,375.0,350.0,326.0,56.0,5.0,13.0,16.0,3.0,6.0,0.0,3.0
RYAN,DEREK,C,33,DEREK RYAN,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,37.0,32.0,24.0,23.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SEDIN,HENRIK,C,33,HENRIK SEDIN,88.0,86.0,1.0,1.0,30.0,29.0,29.0,0.0,63.0,65.0,21.0,2.0,680.0,425.0,571.0,462.0,50.0,15.0,9.0,8.0,3.0,2.0,0.0,1.0
GOLIGOSKI,ALEX,D,33,ALEX GOLIGOSKI,122.0,104.0,13.0,5.0,37.0,34.0,51.0,0.0,97.0,104.0,14.0,4.0,960.0,786.0,878.0,678.0,67.0,47.0,5.0,1.0,0.0,1.0,0.0,1.0
BYFUGLIEN,DUSTIN,D,33,DUSTIN BYFUGLIEN,228.0,214.0,10.0,4.0,71.0,71.0,80.0,6.0,140.0,155.0,68.0,5.0,1021.0,739.0,841.0,654.0,79.0,97.0,30.0,13.0,4.0,1.0,0.0,4.0
NAKLADAL,JAKUB,D,33,JAKUB NAKLADAL,40.0,36.0,4.0,0.0,11.0,16.0,13.0,0.0,32.0,33.0,7.0,0.0,172.0,140.0,131.0,125.0,15.0,18.0,6.0,0.0,1.0,0.0,0.0,0.0
MITCHELL,WILLIE,D,33,WILLIE MITCHELL,32.0,31.0,1.0,0.0,13.0,10.0,9.0,0.0,30.0,30.0,0.0,2.0,293.0,273.0,516.0,375.0,11.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0
CHARA,ZDENO,D,33,ZDENO CHARA,149.0,139.0,9.0,1.0,50.0,47.0,49.0,3.0,106.0,111.0,35.0,3.0,859.0,694.0,922.0,673.0,62.0,60.0,21.0,4.0,1.0,0.0,0.0,1.0
TALBOT,CAM,G,33,CAM TALBOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,1130.0,1512.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIBSON,CHRISTOPHER,G,33,CHRISTOPHER GIBSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,60.0,82.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KASDORF,JASON,G,33,JASON KASDORF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARLING,SCOTT,G,33,SCOTT DARLING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,588.0,717.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HANNIKAINEN,MARKUS,L,33,MARKUS HANNIKAINEN,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,18.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SILFVERBERG,JAKOB,R,33,JAKOB SILFVERBERG,198.0,191.0,6.0,1.0,59.0,68.0,63.0,8.0,168.0,177.0,14.0,7.0,622.0,517.0,611.0,421.0,106.0,42.0,21.0,17.0,1.0,9.0,0.0,2.0
CARON,JORDAN,R,33,JORDAN CARON,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ARCOBELLO,MARK,R,33,MARK ARCOBELLO,40.0,39.0,1.0,0.0,16.0,13.0,11.0,0.0,26.0,27.0,12.0,1.0,160.0,106.0,110.0,96.0,23.0,1.0,8.0,5.0,0.0,3.0,0.0,0.0
SODERBERG,CARL,C,34,CARL SODERBERG,151.0,140.0,11.0,0.0,58.0,35.0,57.0,1.0,106.0,111.0,32.0,8.0,635.0,449.0,665.0,483.0,101.0,4.0,11.0,32.0,1.0,1.0,0.0,1.0
NELSON,CASEY,D,34,CASEY NELSON,5.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,41.0,31.0,21.0,21.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
DAHLBECK,KLAS,D,34,KLAS DAHLBECK,62.0,50.0,10.0,2.0,19.0,21.0,22.0,0.0,57.0,57.0,0.0,5.0,359.0,334.0,526.0,383.0,28.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0
ALLEN,JAKE,G,34,JAKE ALLEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,1022.0,1160.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REIMER,JAMES,G,34,JAMES REIMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,809.0,1040.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANNATA,JOE,G,34,JOE CANNATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUTCHINSON,MICHAEL,G,34,MICHAEL HUTCHINSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,542.0,730.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRAZEK,PETR,G,34,PETR MRAZEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.0,1062.0,1333.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEKAC,JIRI,L,34,JIRI SEKAC,48.0,47.0,1.0,0.0,18.0,19.0,11.0,0.0,46.0,46.0,2.0,0.0,215.0,189.0,158.0,150.0,22.0,6.0,8.0,9.0,0.0,1.0,0.0,2.0
DI GIUSEPPE,PHILLIP,L,34,PHILLIP DI GIUSEPPE,62.0,59.0,2.0,1.0,12.0,31.0,17.0,2.0,54.0,57.0,5.0,0.0,267.0,240.0,288.0,278.0,27.0,4.0,18.0,10.0,1.0,1.0,0.0,1.0
ANDERSON,JOSH,R,34,JOSH ANDERSON,10.0,10.0,0.0,0.0,2.0,4.0,4.0,0.0,10.0,10.0,0.0,0.0,47.0,46.0,62.0,62.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
MCCARRON,MICHAEL,R,34,MICHAEL MCCARRON,40.0,39.0,1.0,0.0,14.0,17.0,9.0,0.0,37.0,37.0,3.0,0.0,102.0,84.0,105.0,99.0,28.0,2.0,2.0,4.0,0.0,3.0,0.0,1.0
KUHNHACKL,TOM,R,34,TOM KUHNHACKL,47.0,47.0,0.0,0.0,16.0,18.0,13.0,0.0,44.0,44.0,1.0,2.0,208.0,200.0,256.0,219.0,27.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0
MONTOYA,AL,G,35,AL MONTOYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,453.0,559.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINDGREN,CHARLIE,G,35,CHARLIE LINDGREN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHNEIDER,CORY,G,35,CORY SCHNEIDER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,996.0,1472.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KUEMPER,DARCY,G,35,DARCY KUEMPER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,367.0,464.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKARSKI,DUSTIN,G,35,DUSTIN TOKARSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,92.0,86.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOWARD,JIMMY,G,35,JIMMY HOWARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,660.0,886.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POULIN,KEVIN,G,35,KEVIN POULIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULLMARK,LINUS,G,35,LINUS ULLMARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,392.0,516.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOMINGUE,LOUIS,G,35,LOUIS DOMINGUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,741.0,1041.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RINNE,PEKKA,G,35,PEKKA RINNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.0,1453.0,1583.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILL,ROMAN,G,35,ROMAN WILL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MASON,STEVE,G,35,STEVE MASON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,1106.0,1470.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O'BRIEN,JIM,C,36,JIM O'BRIEN,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,13.0,12.0,24.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZUCCARELLO,MATS,C,36,MATS ZUCCARELLO,142.0,135.0,7.0,0.0,41.0,52.0,45.0,4.0,98.0,104.0,38.0,0.0,734.0,499.0,598.0,540.0,89.0,14.0,28.0,5.0,0.0,6.0,0.0,0.0
BROWN,PATRICK,C,36,PATRICK BROWN,7.0,7.0,0.0,0.0,2.0,4.0,1.0,0.0,7.0,7.0,0.0,0.0,32.0,32.0,32.0,31.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0
RINALDO,ZAC,C,36,ZAC RINALDO,37.0,35.0,2.0,0.0,15.0,13.0,9.0,0.0,37.0,37.0,0.0,0.0,134.0,128.0,218.0,211.0,22.0,3.0,9.0,2.0,0.0,1.0,0.0,0.0
LERNOUT,BRETT,D,36,BRETT LERNOUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORRISSEY,JOSHUA,D,36,JOSHUA MORRISSEY,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PALIOTTA,MICHAEL,D,36,MICHAEL PALIOTTA,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HARRINGTON,SCOTT,D,36,SCOTT HARRINGTON,9.0,9.0,0.0,0.0,2.0,4.0,3.0,0.0,7.0,9.0,0.0,0.0,84.0,80.0,95.0,90.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
GIBSON,JOHN,G,36,JOHN GIBSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,845.0,914.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOULTON,ERIC,L,36,ERIC BOULTON,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,10.0,9.0,22.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JOKINEN,JUSSI,L,36,JUSSI JOKINEN,136.0,124.0,12.0,0.0,43.0,41.0,47.0,5.0,97.0,103.0,27.0,6.0,692.0,474.0,626.0,403.0,78.0,18.0,21.0,11.0,1.0,7.0,0.0,0.0
KERANEN,MICHAEL,L,36,MICHAEL KERANEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAGNER,CHRIS,R,36,CHRIS WAGNER,51.0,48.0,3.0,0.0,13.0,19.0,19.0,0.0,49.0,49.0,1.0,1.0,143.0,137.0,173.0,158.0,30.0,5.0,6.0,5.0,0.0,3.0,0.0,2.0
MCDONALD,COLIN,R,36,COLIN MCDONALD,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,16.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HANSEN,JANNIK,R,36,JANNIK HANSEN,97.0,97.0,0.0,0.0,25.0,28.0,38.0,6.0,76.0,86.0,6.0,5.0,429.0,355.0,545.0,414.0,50.0,23.0,8.0,11.0,3.0,2.0,0.0,0.0
BROUWER,TROY,R,36,TROY BROUWER,126.0,122.0,1.0,3.0,35.0,45.0,44.0,2.0,100.0,103.0,16.0,7.0,612.0,487.0,641.0,481.0,78.0,9.0,16.0,11.0,3.0,9.0,0.0,0.0
JEFFREY,DUSTIN,C,37,DUSTIN JEFFREY,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,21.0,14.0,40.0,40.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BERGERON,PATRICE,C,37,PATRICE BERGERON,254.0,245.0,8.0,1.0,73.0,99.0,72.0,10.0,171.0,186.0,56.0,12.0,931.0,605.0,630.0,460.0,142.0,13.0,62.0,18.0,1.0,18.0,0.0,0.0
ZACHA,PAVEL,C,37,PAVEL ZACHA,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,10.0,6.0,7.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
REGNER,BRENT,D,37,BRENT REGNER,7.0,7.0,0.0,0.0,3.0,3.0,1.0,0.0,7.0,7.0,0.0,0.0,40.0,39.0,34.0,32.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
STRAIT,BRIAN,D,37,BRIAN STRAIT,42.0,39.0,2.0,1.0,10.0,18.0,14.0,0.0,41.0,42.0,0.0,0.0,309.0,291.0,408.0,344.0,21.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0
ZATKOFF,JEFF,G,37,JEFF ZATKOFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,292.0,373.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORTIO,JONI,G,37,JONI ORTIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,441.0,509.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RITCHIE,NICK,L,37,NICK RITCHIE,53.0,52.0,1.0,0.0,14.0,21.0,18.0,0.0,51.0,51.0,2.0,0.0,176.0,157.0,148.0,145.0,39.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0
KAPANEN,KASPERI,R,37,KASPERI KAPANEN,14.0,14.0,0.0,0.0,1.0,6.0,7.0,0.0,10.0,12.0,2.0,0.0,64.0,44.0,57.0,57.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
JENNER,BOONE,C,38,BOONE JENNER,197.0,196.0,1.0,0.0,74.0,64.0,57.0,2.0,154.0,159.0,38.0,0.0,666.0,528.0,601.0,545.0,74.0,12.0,70.0,25.0,3.0,11.0,0.0,2.0
KEARNS,BRACKEN,C,38,BRACKEN KEARNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALEY,MICHEAL,C,38,MICHEAL HALEY,9.0,8.0,1.0,0.0,5.0,3.0,1.0,0.0,9.0,9.0,0.0,0.0,45.0,45.0,53.0,53.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
GRAGNANI,MARC-ANDRE,D,38,MARC-ANDRE GRAGNANI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTINI,STEVEN,D,38,STEVEN SANTINI,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FIDDLER,VERNON,L,38,VERNON FIDDLER,87.0,84.0,1.0,2.0,26.0,32.0,28.0,1.0,73.0,76.0,3.0,8.0,362.0,315.0,452.0,318.0,49.0,4.0,12.0,16.0,2.0,1.0,0.0,3.0
ARVIDSSON,VIKTOR,L,38,VIKTOR ARVIDSSON,131.0,124.0,7.0,0.0,45.0,46.0,40.0,0.0,125.0,126.0,4.0,1.0,357.0,338.0,272.0,265.0,69.0,21.0,13.0,19.0,0.0,7.0,0.0,2.0
HARTMAN,RYAN,R,38,RYAN HARTMAN,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,17.0,17.0,20.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COUTURE,LOGAN,C,39,LOGAN COUTURE,123.0,120.0,2.0,1.0,45.0,41.0,32.0,5.0,78.0,81.0,40.0,2.0,480.0,271.0,294.0,225.0,66.0,20.0,24.0,5.0,5.0,2.0,0.0,1.0
CHAPUT,MICHAEL,C,39,MICHAEL CHAPUT,9.0,9.0,0.0,0.0,2.0,4.0,3.0,0.0,9.0,9.0,0.0,0.0,28.0,28.0,33.0,33.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NYLANDER,WILLIAM,C,39,WILLIAM NYLANDER,37.0,37.0,0.0,0.0,8.0,19.0,10.0,0.0,22.0,25.0,12.0,0.0,176.0,124.0,140.0,133.0,20.0,2.0,8.0,5.0,0.0,2.0,0.0,0.0
PROSSER,NATE,D,39,NATE PROSSER,20.0,20.0,0.0,0.0,6.0,7.0,7.0,0.0,18.0,19.0,0.0,1.0,231.0,224.0,264.0,213.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
HELGESON,SETH,D,39,SETH HELGESON,9.0,9.0,0.0,0.0,4.0,4.0,1.0,0.0,8.0,8.0,0.0,1.0,88.0,86.0,121.0,117.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSTROM,TOBY,D,39,TOBY ENSTROM,48.0,45.0,3.0,0.0,15.0,16.0,17.0,0.0,40.0,42.0,5.0,1.0,636.0,533.0,659.0,532.0,22.0,16.0,7.0,1.0,0.0,2.0,0.0,0.0
NILSSON,ANDERS,G,39,ANDERS NILSSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,542.0,711.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAZANEC,MAREK,G,39,MAREK MAZANEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONDON,MIKE,G,39,MIKE CONDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.0,1179.0,1316.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BELESKEY,MATT,L,39,MATT BELESKEY,153.0,147.0,6.0,0.0,58.0,44.0,48.0,3.0,132.0,140.0,12.0,1.0,644.0,537.0,565.0,513.0,82.0,14.0,24.0,22.0,0.0,9.0,0.0,2.0
MANTHA,ANTHONY,R,39,ANTHONY MANTHA,16.0,14.0,2.0,0.0,8.0,3.0,5.0,0.0,16.0,16.0,0.0,0.0,76.0,61.0,43.0,41.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0
BAUN,KYLE,R,39,KYLE BAUN,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DILLON,BRENDEN,D,4,BRENDEN DILLON,91.0,89.0,2.0,0.0,34.0,32.0,25.0,0.0,87.0,89.0,2.0,0.0,533.0,513.0,561.0,490.0,45.0,30.0,14.0,1.0,1.0,0.0,0.0,0.0
FOWLER,CAM,D,4,CAM FOWLER,108.0,107.0,1.0,0.0,28.0,36.0,41.0,3.0,59.0,65.0,42.0,1.0,718.0,498.0,689.0,514.0,47.0,51.0,7.0,3.0,0.0,0.0,0.0,0.0
GUNNARSSON,CARL,D,4,CARL GUNNARSSON,48.0,44.0,3.0,1.0,17.0,15.0,16.0,0.0,46.0,47.0,0.0,1.0,482.0,455.0,574.0,445.0,27.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0
OLSEN,DYLAN,D,4,DYLAN OLSEN,9.0,9.0,0.0,0.0,4.0,3.0,2.0,0.0,9.0,9.0,0.0,0.0,39.0,39.0,51.0,51.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
KINDL,JAKUB,D,4,JAKUB KINDL,61.0,61.0,0.0,0.0,24.0,17.0,20.0,0.0,52.0,53.0,8.0,0.0,342.0,295.0,276.0,258.0,24.0,30.0,6.0,1.0,0.0,0.0,0.0,0.0
DEMERS,JASON,D,4,JASON DEMERS,88.0,86.0,2.0,0.0,29.0,34.0,24.0,1.0,70.0,74.0,14.0,0.0,577.0,476.0,572.0,412.0,44.0,32.0,7.0,4.0,0.0,1.0,0.0,0.0
GORGES,JOSH,D,4,JOSH GORGES,55.0,54.0,1.0,0.0,23.0,21.0,11.0,0.0,55.0,55.0,0.0,0.0,588.0,557.0,821.0,655.0,21.0,20.0,10.0,2.0,1.0,1.0,0.0,0.0
CONNAUTON,KEVIN,D,4,KEVIN CONNAUTON,104.0,94.0,10.0,0.0,31.0,26.0,46.0,1.0,85.0,88.0,15.0,1.0,496.0,417.0,543.0,485.0,47.0,33.0,19.0,5.0,0.0,0.0,0.0,0.0
REILLY,MIKE,D,4,MIKE REILLY,26.0,26.0,0.0,0.0,5.0,13.0,8.0,0.0,15.0,16.0,10.0,0.0,183.0,135.0,153.0,141.0,6.0,14.0,2.0,3.0,0.0,0.0,0.0,1.0
HJALMARSSON,NIKLAS,D,4,NIKLAS HJALMARSSON,75.0,73.0,2.0,0.0,28.0,25.0,20.0,2.0,70.0,74.0,0.0,1.0,736.0,687.0,865.0,604.0,23.0,41.0,5.0,6.0,0.0,0.0,0.0,0.0
POSTMA,PAUL,D,4,PAUL POSTMA,22.0,21.0,1.0,0.0,9.0,6.0,7.0,0.0,22.0,22.0,0.0,0.0,149.0,142.0,115.0,110.0,12.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0
SCUDERI,ROB,D,4,ROB SCUDERI,35.0,35.0,0.0,0.0,19.0,9.0,7.0,0.0,33.0,34.0,1.0,0.0,379.0,366.0,510.0,398.0,13.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0
ELLIS,RYAN,D,4,RYAN ELLIS,143.0,137.0,3.0,3.0,51.0,46.0,45.0,1.0,100.0,104.0,36.0,3.0,756.0,593.0,597.0,509.0,50.0,75.0,16.0,1.0,0.0,0.0,0.0,1.0
CHORNEY,TAYLOR,D,4,TAYLOR CHORNEY,27.0,27.0,0.0,0.0,12.0,6.0,9.0,0.0,27.0,27.0,0.0,0.0,265.0,258.0,329.0,284.0,13.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
