,last,first,pos,num,GP,TOI,TOI_5v5,corsi_for_5v5/60,corsi_against_5v5/60,corsi_5v5/60,fenwick_for_5v5/60,fenwick_against_5v5/60,fenwick_5v5/60,5v5_block/60,g_block_5_5v5/60,b_block_5_5v5/60,g_block_10_5v5/60,b_block_10_5v5/60,g_block_5_ev/60,5v5_hits/60,g_hit_5_5v5/60,b_hit_5_5v5/60,g_hit_10_5v5/60,b_hit_10_5v5/60,5v5_goal/60,5v5_shot/60,5v5_give/60,5v5_take/60
20,SCHNEIDER,COLE,L,10,2.0,0.420833333333,0.395555555556,50.5617977528,50.5617977528,0.0,40.4494382022,27.808988764,12.6404494382,0.0,0.0,0.0,0.0,0.0,0.0,7.58426966292,7.58426966292,0.0,7.58426966292,0.0,0.0,12.6404494382,0.0,0.0
21,ANGELIDIS,MIKE,L,10,4.0,0.6,0.5675,47.577092511,42.2907488987,5.28634361233,28.1938325991,29.9559471366,-1.76211453744,1.76211453744,1.76211453744,0.0,1.76211453744,0.0,1.76211453744,10.5726872247,10.5726872247,0.0,10.5726872247,0.0,1.76211453744,0.0,0.0,0.0
22,SHARP,PATRICK,L,10,76.0,22.3158333333,17.4588888889,65.1816966843,55.6736460256,9.50805065869,47.8839177751,43.0153376185,4.86858015656,1.14554827213,1.14554827213,0.0,1.14554827213,0.0,1.20282568574,4.18125119328,4.18125119328,0.0,4.18125119328,0.0,0.687328963279,8.7634442818,2.23381913066,2.46292878508
23,PERRY,COREY,R,10,82.0,24.2005555556,19.1394444444,56.3234739195,52.8750979652,3.44837595425,42.8434588256,38.8726016661,3.97085715944,1.72418797713,1.72418797713,0.0,1.67193985661,0.052248120519,1.88093233868,5.01581956982,5.01581956982,0.0,4.9635714493,0.052248120519,1.04496241038,7.26248875214,2.29891730284,1.25395489246
24,VERSTEEG,KRIS,R,10,77.0,19.7497222222,16.9,63.4319526627,48.0473372781,15.3846153846,46.1538461538,36.3313609467,9.8224852071,1.89349112426,1.89349112426,0.0,1.89349112426,0.0,1.89349112426,1.00591715976,1.00591715976,0.0,1.00591715976,0.0,0.710059171598,6.74556213018,1.77514792899,2.01183431953
25,YAKUPOV,NAIL,R,10,60.0,14.2147222222,11.8272222222,55.6343651651,57.0717271831,-1.43736201794,40.1615857955,42.3599041759,-2.19831838038,1.77556484569,1.77556484569,0.0,1.77556484569,0.0,1.77556484569,4.39663676077,4.39663676077,0.0,4.39663676077,0.0,0.591854948565,8.53962140072,2.70562262201,1.94466625957
26,UPSHALL,SCOTTIE,R,10,70.0,12.7722222222,11.1366666667,52.1700089793,48.219096079,3.95091290033,39.6887159533,35.2888356779,4.39988027537,0.987728225082,0.987728225082,0.0,0.987728225082,0.0,1.07752170009,7.81203232565,7.81203232565,0.0,7.81203232565,0.0,0.538760850045,9.15893445076,0.897934750075,1.43669560012
27,DESJARDINS,ANDREW,C,11,77.0,17.1736111111,14.4341666667,53.20708966,53.20708966,0.0,38.3811558224,38.5197159517,-0.138560129323,2.07840193984,2.07840193984,0.0,2.07840193984,0.0,2.07840193984,6.72016627216,6.72016627216,0.0,6.72016627216,0.0,0.415680387968,5.7502453669,0.831360775937,1.31632122857
28,KOPITAR,ANZE,C,11,81.0,28.17,20.1680555556,63.0700364989,46.6083603058,16.4616761931,47.8479443564,35.5512705737,12.2966737828,2.28083465326,2.28083465326,0.0,2.23125129123,0.0495833620274,2.77666827353,3.47083534192,3.47083534192,0.0,3.42125197989,0.0495833620274,0.644583706356,4.7104193926,1.33875077474,1.6362509469
29,PIRRI,BRANDON,C,11,61.0,14.7513888889,12.1972222222,48.9455704851,53.5367797768,-4.59120929173,37.3035754953,40.9109542246,-3.60737872922,0.983830562514,0.983830562514,0.0,0.983830562514,0.0,0.983830562514,5.08312457299,5.00113869278,0.0819858802095,5.00113869278,0.0819858802095,0.737872921886,7.05078569802,1.88567524482,1.55773172398
30,BOYLE,BRIAN,C,11,76.0,16.3530555556,12.9594444444,51.4682556694,49.5391606293,1.92909504008,38.9677198097,37.8874265872,1.08029322245,2.3920778497,2.3920778497,0.0,2.3920778497,0.0,2.46924165131,8.25652677155,8.25652677155,0.0,8.25652677155,0.0,0.617310412826,7.0219059459,0.92596561924,0.92596561924
31,HODGSON,CODY,C,11,39.0,6.97638888889,6.82861111111,60.3343774153,44.9578977342,15.3764796811,45.3972257251,31.7780580076,13.6191677175,0.878655981776,0.878655981776,0.0,0.878655981776,0.0,0.878655981776,3.66106659073,3.66106659073,0.0,3.66106659073,0.0,0.292885327259,8.4936744905,1.02509864541,1.02509864541
32,HUBERDEAU,JONATHAN,C,11,76.0,22.9783333333,17.765,49.5918941739,54.3202927104,-4.72839853645,40.3039684773,42.0489726991,-1.74500422178,1.97016605685,1.91387559809,0.0562904587672,1.91387559809,0.0562904587672,1.91387559809,2.70194202083,2.70194202083,0.0,2.70194202083,0.0,0.731775963974,6.6985645933,1.97016605685,1.46355192795
33,STAAL,JORDAN,C,11,82.0,24.9911111111,18.6019444444,55.4243134678,48.1132498096,7.31106365822,40.2108501202,36.5553182911,3.65553182911,1.39770334642,1.34394552541,0.0537578210163,1.34394552541,0.0537578210163,1.45146116744,7.68736840533,7.68736840533,0.0,7.68736840533,0.0,0.483820389147,4.89196171249,2.20407066167,2.3115863037
34,PORTER,KEVIN,C,11,41.0,7.73472222222,6.32777777778,46.9359086918,49.4644424934,-2.52853380158,35.2414398595,36.1896400351,-0.948200175593,2.84460052678,2.84460052678,0.0,2.84460052678,0.0,3.00263388938,14.3810359965,14.3810359965,0.0,14.2230026339,0.158033362599,0.0,4.58296751536,0.948200175593,0.790166812994
35,HANZAL,MARTIN,C,11,64.0,18.9241666667,13.4786111111,56.6082064176,57.1275477609,-0.519341343281,42.1408404262,43.847247697,-1.70640727078,1.78059889125,1.78059889125,0.0,1.78059889125,0.0,1.78059889125,8.16107825155,8.16107825155,0.0,8.16107825155,0.0,0.667724584218,6.67724584218,1.26125754797,1.4096407889
36,BACKLUND,MIKAEL,C,11,82.0,22.4525,16.9655555556,59.4144999673,54.1685768551,5.24592311219,43.0873010675,38.4897504748,4.5975505927,2.41666120899,2.41666120899,0.0,2.41666120899,0.0,2.4756041653,3.59552033532,3.59552033532,0.0,3.59552033532,0.0,0.648372519484,6.01218154431,1.82723164582,2.88820485952
37,HYMAN,ZACH,C,11,16.0,4.18305555556,3.40388888889,62.5754855557,49.6490941733,12.9263913824,45.5361514607,38.7791741472,6.75697731353,1.46890811164,1.46890811164,0.0,1.46890811164,0.0,2.05647135629,8.51966704749,8.51966704749,0.0,8.51966704749,0.0,0.881344866982,8.51966704749,0.587563244655,1.76268973396
38,LERG,BRYAN,L,11,6.0,0.8875,0.830833333333,27.6830491474,67.4022066199,-39.7191574724,22.8686058175,48.1444332999,-25.2758274824,3.61083249749,3.61083249749,0.0,3.61083249749,0.0,3.61083249749,15.6469408225,15.6469408225,0.0,15.6469408225,0.0,0.0,4.81444332999,0.0,0.0
39,MCKENZIE,CURTIS,L,11,3.0,0.44,0.431944444444,41.6720257235,60.192926045,-18.5209003215,34.7266881029,46.3022508039,-11.575562701,2.31511254019,2.31511254019,0.0,2.31511254019,0.0,2.31511254019,9.26045016077,9.26045016077,0.0,9.26045016077,0.0,0.0,6.94533762058,0.0,2.31511254019
40,CALVERT,MATT,L,11,73.0,18.4058333333,15.3441666667,48.6829957096,55.3304730354,-6.6474773258,37.0824960626,39.4938358768,-2.41133981426,2.41133981426,2.41133981426,0.0,2.41133981426,0.0,2.41133981426,5.27887905284,5.27887905284,0.0,5.27887905284,0.0,0.586542116983,6.25644924781,0.586542116983,1.62928365828
41,PARISE,ZACH,L,11,70.0,22.4791666667,16.4163888889,58.0517436843,58.7218057835,-0.670062099189,44.2240985465,44.3459280191,-0.12182947258,2.13201577015,2.13201577015,0.0,2.13201577015,0.0,2.4365894516,4.14220206772,4.14220206772,0.0,4.14220206772,0.0,0.913721044349,8.10165992656,0.791891571769,1.88835682499
42,GALLAGHER,BRENDAN,R,11,53.0,14.6386111111,11.4858333333,66.6908510484,52.5865196256,14.1043314228,48.8427773344,39.352825945,9.48995138939,1.91540303272,1.91540303272,0.0,1.91540303272,0.0,2.17659435537,3.48255096858,3.48255096858,0.0,3.48255096858,0.0,0.870637742146,10.2735253573,1.04476529058,2.43778567801
43,HAYES,JIMMY,R,11,75.0,17.2830555556,15.4688888889,49.5187473064,57.5348369487,-8.01608964229,39.4339893693,44.7995977589,-5.3656083896,0.969688263181,0.969688263181,0.0,0.969688263181,0.0,0.969688263181,8.14538141072,8.14538141072,0.0,8.14538141072,0.0,0.581812957908,6.91710961069,1.74543887373,1.55150122109
44,GIONTA,STEPHEN,R,11,82.0,16.6861111111,13.8394444444,38.6576211312,48.1955762515,-9.53795512023,30.4925534904,36.3453895869,-5.8528360965,1.80643089398,1.80643089398,0.0,1.80643089398,0.0,1.9509453655,7.803781462,7.803781462,0.0,7.803781462,0.0,0.0722572357593,3.97414796676,0.505800650315,0.939344064871
45,STAAL,ERIC,C,12,83.0,25.6672222222,20.4055555556,62.3359651511,50.5744622924,11.7615028587,45.9678736727,38.8129594337,7.15491423904,1.37217533351,1.37217533351,0.0,1.37217533351,0.0,1.51919411925,3.38143207188,3.38143207188,0.0,3.38143207188,0.0,0.490062619112,7.15491423904,1.61720664307,2.64633814321
46,LEHTERA,JORI,C,12,79.0,21.1755555556,16.3863888889,56.9374989405,50.9569256327,5.98057330779,41.1927243139,38.446542693,2.74618162093,1.34257768134,1.34257768134,0.0,1.34257768134,0.0,1.40360393958,2.25797155498,2.25797155498,0.0,2.25797155498,0.0,0.427183807699,3.72260175281,0.732315098913,1.2815514231
47,BAILEY,JOSH,C,12,81.0,21.3966666667,18.0608333333,55.4791676279,57.0848521201,-1.60568449223,39.6437964287,43.0766391363,-3.43284270752,1.16273704609,1.16273704609,0.0,1.16273704609,0.0,1.27347390763,2.38084252295,2.38084252295,0.0,2.38084252295,0.0,0.332210584598,4.48484289208,2.21473723066,2.04863193836
48,FISHER,MIKE,C,12,70.0,20.0236111111,14.3688888889,60.5474791216,52.8224559233,7.72502319827,44.3318898856,35.7021342406,8.62975564491,3.75811939375,3.75811939375,0.0,3.75811939375,0.0,4.10609341169,9.04732446644,8.97772966285,0.069594803588,8.97772966285,0.069594803588,0.487163625116,4.52366223322,0.69594803588,1.04392205382
49,MARLEAU,PATRICK,C,12,82.0,26.0047222222,18.1638888889,54.8340724881,53.8981495642,0.935922923994,40.2997400214,37.2717540908,3.02798593057,1.59657439976,1.59657439976,0.0,1.59657439976,0.0,1.92690013764,3.08304022022,3.08304022022,0.0,3.08304022022,0.0,0.660651475761,6.8267319162,2.42238874446,1.70668297905
50,FAKSA,RADEK,C,12,45.0,9.27638888889,7.96333333333,61.0297195479,52.3650062788,8.66471326915,45.9606529929,37.4215152784,8.53913771452,3.01381331101,3.01381331101,0.0,3.01381331101,0.0,3.01381331101,5.14859773964,5.14859773964,0.0,5.02302218501,0.125575554625,0.502302218501,7.53453327752,1.13017999163,2.00920887401
51,BOUCHER,REID,C,12,39.0,9.27555555556,7.79305555556,45.2967385493,58.1286758154,-12.8319372661,34.6462306184,43.3719479594,-8.72571734094,1.28319372661,1.28319372661,0.0,1.28319372661,0.0,1.79647121725,4.10621992515,4.10621992515,0.0,4.10621992515,0.0,0.769916235965,5.9026911424,1.02655498129,1.15487435395
52,KLINKHAMMER,ROB,C,12,14.0,2.19611111111,2.09305555556,42.5215660252,56.8546781685,-14.3331121433,27.2329130723,38.699402787,-11.4664897147,1.91108161911,1.91108161911,0.0,1.91108161911,0.0,1.91108161911,22.4552090246,22.4552090246,0.0,22.4552090246,0.0,0.477770404778,3.82216323822,0.955540809555,0.955540809555
53,LOVEJOY,BEN,D,12,66.0,20.7536111111,17.215,55.823409817,52.918966018,2.90444379901,42.9276793494,39.5585245426,3.36915480685,4.18239907058,4.18239907058,0.0,4.18239907058,0.0,4.53093232646,8.19053151322,8.13244263723,0.0580888759802,8.07435376125,0.11617775196,0.232355503921,4.64711007842,0.871333139704,1.04559976764
54,PAILLE,DANIEL,L,12,12.0,2.28166666667,1.90972222222,36.6545454545,68.0727272727,-31.4181818182,28.2763636364,50.2690909091,-21.9927272727,3.14181818182,3.14181818182,0.0,3.14181818182,0.0,3.14181818182,7.85454545455,7.85454545455,0.0,7.85454545455,0.0,0.0,5.76,1.04727272727,2.09454545455
55,RAFFL,MICHAEL,L,12,82.0,19.5425,17.3225,59.6334247366,50.1082407274,9.52518400924,43.5272045028,37.4079953817,6.11920912109,1.84730841391,1.78958002598,0.0577283879348,1.78958002598,0.0577283879348,1.78958002598,7.50469043152,7.50469043152,0.0,7.44696204358,0.0577283879348,0.635012267282,6.11920912109,1.21229614663,1.78958002598
56,FLEISCHMANN,TOMAS,L,12,76.0,19.2602777778,15.9586111111,53.3881046457,52.5734974152,0.814607230509,37.7225809821,38.5371882126,-0.814607230509,0.877269325164,0.877269325164,0.0,0.877269325164,0.0,0.939931419819,2.13051121826,2.13051121826,0.0,2.13051121826,0.0,0.814607230509,5.95289899218,0.751945135855,1.94252493429
57,RICHARDSON,BRAD,R,12,82.0,21.3491666667,17.6286111111,51.6773553094,61.4909474812,-9.81359217182,37.2122339001,46.7421962403,-9.52996234026,2.38249058507,2.38249058507,0.0,2.38249058507,0.0,2.60939445031,3.11992814711,3.11992814711,0.0,3.11992814711,0.0,0.5105336968,5.33224083324,0.794163528355,1.30469722515
58,GIONTA,BRIAN,R,12,79.0,23.3477777778,17.8475,51.2676845497,58.6636783863,-7.39599383667,38.3807255918,44.3199327637,-5.93920717187,1.51281692114,1.51281692114,0.0,1.4567866648,0.0560302563384,1.68090769015,2.52136153523,2.52136153523,0.0,2.52136153523,0.0,0.504272307046,7.0037820423,0.896484101415,1.56884717748
59,JONES,DAVID,R,12,75.0,15.525,14.7175,47.5624256837,61.9670460336,-14.4046203499,35.1282486835,44.0292169186,-8.90096823509,2.17428231697,2.17428231697,0.0,2.17428231697,0.0,2.24222863937,9.78427042636,9.78427042636,0.0,9.78427042636,0.0,0.679463224053,4.89213521318,0.543570579242,0.951248513674
60,STAFFORD,DREW,R,12,78.0,23.2225,18.1261111111,53.4036227664,50.6451711772,2.75845158917,39.8872099795,37.956293867,1.93091611242,0.496521286051,0.496521286051,0.0,0.496521286051,0.0,0.662028381402,2.86878965274,2.86878965274,0.0,2.86878965274,0.0,0.662028381402,7.61332638612,1.59990192172,1.21371869924
61,IGINLA,JAROME,R,12,82.0,21.6716666667,16.8163888889,48.0483655164,65.4123787971,-17.3640132807,35.0848213548,48.1078313154,-13.0230099605,2.43809775517,2.43809775517,0.0,2.43809775517,0.0,2.43809775517,3.80581113002,3.80581113002,0.0,3.80581113002,0.0,0.475726391252,5.70871669502,0.891986983597,1.24878177704
62,GABORIK,MARIAN,R,12,54.0,13.45,11.3013888889,61.3198967679,46.0120437508,15.3078530171,48.4011306378,33.4472164188,14.953914219,1.32727049281,1.32727049281,0.0,1.32727049281,0.0,1.41575519233,2.47757158658,2.38908688706,0.0884846995207,2.38908688706,0.0884846995207,0.707877596166,9.55634754824,1.15030109377,1.06181639425
63,PAQUETTE,CEDRIC,C,13,56.0,11.89,10.0194444444,51.5996673136,49.5037427225,2.09592459107,38.7247019684,37.2276129748,1.49708899362,2.29553645689,2.29553645689,0.0,2.29553645689,0.0,2.3953423898,13.3739950097,13.3739950097,0.0,13.3739950097,0.0,0.499029664541,4.09204324924,0.998059329082,1.1976711949
64,JANMARK,MATTIAS,C,13,73.0,17.2425,15.3102777778,62.6376617015,53.6241087142,9.01355298728,47.0925485785,40.6263040441,6.46624453435,1.30631202714,1.30631202714,0.0,1.30631202714,0.0,1.3716276285,0.261262405428,0.261262405428,0.0,0.261262405428,0.0,0.783787216285,5.55182611535,2.22073044614,1.69820563528
65,BONINO,NICK,C,13,63.0,16.6308333333,11.8794444444,56.1474068185,53.3694991348,2.77790768367,41.1635411308,37.1229481364,4.04059299443,3.61969789085,3.53551887013,0.0841790207174,3.53551887013,0.0841790207174,3.70387691157,1.68358041435,1.68358041435,0.0,1.68358041435,0.0,0.420895103587,5.72417340878,1.17850629004,1.85193845578
66,DATSYUK,PAVEL,C,13,66.0,21.6205555556,16.7469444444,58.6972747931,43.7691784571,14.928096336,44.6051518519,34.2749091874,10.3302426645,1.67194678963,1.67194678963,0.0,1.67194678963,0.0,1.85108394566,3.64245550598,3.58274312064,0.0597123853439,3.58274312064,0.0597123853439,0.358274312064,6.44893761714,1.25396009222,2.50792018444
67,TANEV,BRANDON,L,13,3.0,0.602222222222,0.539722222222,53.7313432836,70.4065877509,-16.6752444673,31.4976839938,48.1729284611,-16.6752444673,3.70560988163,3.70560988163,0.0,3.70560988163,0.0,3.70560988163,12.9696345857,12.9696345857,0.0,12.9696345857,0.0,0.0,7.41121976325,0.0,0.0
68,GAUDREAU,JOHNNY,L,13,79.0,26.2277777778,19.9147222222,54.9844475751,55.9887297226,-1.00428214749,40.1210717922,40.7236410807,-0.602569288494,0.502141073745,0.502141073745,0.0,0.502141073745,0.0,0.502141073745,1.10471036224,1.10471036224,0.0,1.10471036224,0.0,0.903853932741,5.87505056282,3.36434519409,1.65706554336
69,CLIFFORD,KYLE,L,13,56.0,8.72638888889,8.55527777778,57.5083606611,49.9107113867,7.59764927433,42.6637228481,37.0531510763,5.61057177181,1.28575603104,1.28575603104,0.0,1.28575603104,0.0,1.28575603104,12.9744472223,12.9744472223,0.0,12.9744472223,0.0,0.350660735738,7.3638754505,0.701321471476,0.584434559564
70,CAMMALLERI,MIKE,L,13,42.0,13.4711111111,10.1891666667,44.2626973092,46.2255663695,-1.96286906028,34.4483520079,36.2149341621,-1.76658215425,1.07957798315,1.07957798315,0.0,1.07957798315,0.0,1.07957798315,1.27586488918,1.27586488918,0.0,1.27586488918,0.0,0.981434530138,5.29974646275,1.27586488918,1.57029524822
71,PAUL,NICK,L,13,24.0,4.8775,4.63138888889,47.9337851616,55.4909134529,-7.55712829125,37.1378876027,40.8084927727,-3.67060517004,1.51142565825,1.51142565825,0.0,1.51142565825,0.0,1.94326156061,9.28447190068,9.0685539495,0.215917951179,9.0685539495,0.215917951179,0.431835902357,5.61386673064,0.431835902357,1.94326156061
72,SEMIN,ALEXANDER,R,13,15.0,3.08388888889,2.51361111111,66.438280473,53.3097579843,13.1285224887,48.5357498066,38.9877334512,9.5480163554,1.59133605923,1.59133605923,0.0,1.59133605923,0.0,1.59133605923,2.38700408885,2.38700408885,0.0,2.38700408885,0.0,0.397834014808,6.36534423693,2.78483810366,1.98917007404
73,ATKINSON,CAM,R,13,81.0,24.0275,17.0886111111,56.4118402445,57.3481363481,-0.936296103643,43.0111022611,42.2503616769,0.76074058421,1.5799996749,1.5799996749,0.0,1.5799996749,0.0,1.69703668785,2.39925876558,2.39925876558,0.0,2.39925876558,0.0,0.99481461012,8.60222045222,0.643703571254,1.46296266194
74,HAYES,KEVIN,R,13,79.0,17.9894444444,15.4280555556,52.566572442,54.6407158676,-2.07414342558,39.6031760321,40.5106137808,-0.90743774869,1.23152265894,1.23152265894,0.0,1.23152265894,0.0,1.36115662304,3.69456797681,3.69456797681,0.0,3.69456797681,0.0,0.712986802542,6.22243027673,2.26859437173,1.49079058713
75,BROWN,MIKE,R,13,58.0,7.54694444444,7.35638888889,46.7620737832,58.724464751,-11.9623909678,34.9356190764,40.7808782993,-5.8452592229,3.12653400295,3.12653400295,0.0,3.12653400295,0.0,3.39840652494,23.7888456746,23.7888456746,0.0,23.7888456746,0.0,0.271872521995,6.52494052789,1.49529887097,1.22342634898
76,HENRIQUE,ADAM,C,14,80.0,26.4138888889,17.6752777778,41.7532334868,49.7870534802,-8.0338199934,32.1918561707,37.679747293,-5.48789112225,2.09331929405,2.03674309692,0.0565761971366,2.03674309692,0.0565761971366,2.20647168833,2.9419622511,2.9419622511,0.0,2.9419622511,0.0,1.01837154846,4.69582436234,1.01837154846,1.52755732269
77,GREENING,COLIN,C,14,31.0,7.28305555556,5.90944444444,61.0886528156,52.2891792799,8.79947353577,44.3358089687,41.1206167152,3.21519225345,1.69220644919,1.69220644919,0.0,1.69220644919,0.0,1.69220644919,14.552975463,14.552975463,0.0,14.552975463,0.0,0.676882579675,6.93804644167,1.52298580427,1.69220644919
78,NYQUIST,GUSTAV,C,14,82.0,20.7375,15.9511111111,54.4789634996,45.4513792143,9.02758428532,40.8122039565,36.2357202563,4.5764837002,1.1911395932,1.1911395932,0.0,1.1911395932,0.0,1.1911395932,3.19726943438,3.19726943438,0.0,3.19726943438,0.0,0.501532460295,6.33184731123,1.12844803566,1.62998049596
79,VITALE,JOE,C,14,1.0,0.103611111111,0.0863888888889,81.0289389068,69.4533762058,11.575562701,46.3022508039,46.3022508039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.575562701,11.575562701,0.0,11.575562701,0.0,0.0,11.575562701,0.0,0.0
80,EBERLE,JORDAN,C,14,69.0,20.5352777778,16.2116666667,60.8203968336,57.8595661561,2.9608306775,45.3377197492,43.795620438,1.5420993112,1.11031150406,1.11031150406,0.0,1.11031150406,0.0,1.2953634214,1.35704739385,1.35704739385,0.0,1.35704739385,0.0,0.986943559165,6.41513313457,1.97388711833,1.60378328364
81,GERBE,NATHAN,C,14,47.0,10.5397222222,8.71444444444,48.6548514599,50.3761315823,-1.7212801224,36.1468825704,40.163202856,-4.0163202856,1.03276807344,1.03276807344,0.0,1.03276807344,0.0,1.03276807344,5.85235241617,5.85235241617,0.0,5.73760040801,0.11475200816,0.22950401632,6.88512048961,2.06553614688,1.26227208976
82,COUTURIER,SEAN,C,14,63.0,19.5308333333,14.31,60.2375960867,50.9433962264,9.29419986024,41.1600279525,36.8273934312,4.33263452131,1.46750524109,1.46750524109,0.0,1.39762403913,0.0698812019567,1.67714884696,2.0964360587,2.0964360587,0.0,2.0964360587,0.0,0.559049615653,5.03144654088,1.607267645,1.11809923131
83,PLEKANEC,TOMAS,C,14,82.0,25.2947222222,18.0227777778,59.6467433186,53.5433556302,6.10338768842,43.001140532,40.7262414845,2.2748990475,1.66456027866,1.60907493604,0.055485342622,1.60907493604,0.055485342622,1.88650164915,2.88523781634,2.88523781634,0.0,2.88523781634,0.0,0.443882740976,6.15887303104,2.10844301964,0.443882740976
84,EKHOLM,MATTIAS,D,14,82.0,27.6494444444,22.7191666667,53.3910428053,46.5245937718,6.86644903349,39.5260976415,34.3762608664,5.14983677512,3.65330301141,3.60928731247,0.0440156989326,3.60928731247,0.0440156989326,3.82936580714,2.55291053809,2.55291053809,0.0,2.50889483916,0.0440156989326,0.17606279573,3.78535010821,1.8926750541,0.924329677585
85,HICKEY,THOMAS,D,14,62.0,17.9847222222,14.7380555556,52.9920651375,56.9953069341,-4.00324179656,39.3539024068,41.2537459713,-1.89984356447,4.47820268768,4.47820268768,0.0,4.47820268768,0.0,4.54605424355,3.66398401719,3.66398401719,0.0,3.66398401719,0.0,0.271406223495,2.98546845845,2.44265601146,0.949921782234
86,BURROWS,ALEXANDRE,L,14,79.0,19.9736111111,14.6219444444,50.6772545071,54.7122855677,-4.03503106062,37.7514770417,41.1709948897,-3.41951784798,1.70975892399,1.70975892399,0.0,1.70975892399,0.0,1.70975892399,4.71893463022,4.71893463022,0.0,4.71893463022,0.0,0.341951784798,6.42869355421,0.752293926556,1.70975892399
87,COMEAU,BLAKE,L,14,81.0,23.7780555556,17.6980555556,48.6494122079,56.2773688258,-7.62795661796,36.2751714721,39.7783811781,-3.50320970603,1.69510147066,1.69510147066,0.0,1.69510147066,0.0,1.69510147066,8.588514118,8.588514118,0.0,8.588514118,0.0,0.339020294131,5.87635176495,1.1300676471,1.46908794124
88,KUNITZ,CHRIS,L,14,80.0,22.4327777778,18.245,64.6752534941,51.3017265004,13.3735269937,47.958344752,37.434913675,10.523431077,1.7539051795,1.7539051795,0.0,1.7539051795,0.0,1.80871471636,12.7158125514,12.7158125514,0.0,12.7158125514,0.0,0.822143052891,6.13866812825,1.69909564264,1.64428610578
89,BENN,JAMIE,L,14,82.0,27.3630555556,19.1480555556,64.4451859052,55.5147752165,8.93041068864,46.532139904,41.257452889,5.27468701493,1.93231108468,1.93231108468,0.0,1.93231108468,0.0,2.40233269987,7.25922272351,7.25922272351,0.0,7.2069980996,0.0522246239102,0.835593982563,7.46812121915,3.02902818679,2.82012969115
90,PELUSO,ANTHONY,R,14,35.0,3.72416666667,3.69138888889,40.6351117466,49.0330348408,-8.39792309429,30.6117841824,36.8425013169,-6.23071713447,1.08360297991,1.08360297991,0.0,1.08360297991,0.0,1.08360297991,21.9429603431,21.9429603431,0.0,21.6720595982,0.270900744977,0.270900744977,4.06351117466,1.62540446986,0.812702234931
91,CONNOLLY,BRETT,R,14,71.0,15.3372222222,14.0177777778,57.2844007609,54.0028535193,3.2815472416,44.0155358275,41.2333544705,2.78218135701,2.35415345593,2.35415345593,0.0,2.35415345593,0.0,2.56816740647,9.55928979074,9.55928979074,0.0,9.48795180723,0.071337983513,0.356689917565,5.56436271401,1.35542168675,0.784717818643
92,FONTAINE,JUSTIN,R,14,60.0,11.7811111111,10.1919444444,45.2318007141,55.5340546728,-10.3022539587,35.5182469815,38.4617481126,-2.94350113107,1.86421738301,1.86421738301,0.0,1.86421738301,0.0,2.06045079175,0.88305033932,0.88305033932,0.0,0.88305033932,0.0,0.490583521845,4.12090158349,1.17740045243,0.981167043689
93,WILLIAMS,JUSTIN,R,14,82.0,22.7588888889,17.9833333333,61.5013901761,53.7720111214,7.72937905468,45.8758109361,39.6478220575,6.22798887859,1.890639481,1.890639481,0.0,1.77942539388,0.111214087118,1.94624652456,1.66821130677,1.61260426321,0.0556070435589,1.61260426321,0.0556070435589,0.778498609824,8.17423540315,2.1686746988,1.66821130677
94,PANIK,RICHARD,R,14,30.0,5.41694444444,5.22694444444,54.5251634161,54.9077961418,-0.382632725727,41.7069671042,39.6024871127,2.1044799915,1.91316362863,1.91316362863,0.0,1.91316362863,0.0,2.1044799915,10.1397672318,10.1397672318,0.0,10.1397672318,0.0,1.14789817718,5.93080724876,1.53053090291,1.14789817718
95,TIKHONOV,VIKTOR,R,14,50.0,9.52861111111,8.745,46.3121783877,56.0320182962,-9.71983990852,34.6483704974,40.9376786735,-6.2893081761,2.85877644368,2.85877644368,0.0,2.85877644368,0.0,2.85877644368,6.17495711835,6.17495711835,0.0,6.17495711835,0.0,0.114351057747,4.00228702115,1.14351057747,1.14351057747
96,NESTRASIL,ANDREJ,C,15,55.0,13.1525,11.7733333333,57.4178935447,46.885617214,10.5322763307,40.6851642129,34.7395243488,5.9456398641,1.10419026048,1.10419026048,0.0,1.10419026048,0.0,1.10419026048,2.2933182333,2.2933182333,0.0,2.2933182333,0.0,0.424688561721,7.30464326161,1.27406568516,2.37825594564
97,ANDREOFF,ANDY,C,15,60.0,8.80444444444,8.64583333333,55.1710843373,54.3614457831,0.809638554217,40.9445783133,41.2915662651,-0.346987951807,1.27228915663,1.27228915663,0.0,1.27228915663,0.0,1.27228915663,9.3686746988,9.3686746988,0.0,9.3686746988,0.0,0.925301204819,4.27951807229,1.38795180723,1.38795180723
98,ANISIMOV,ARTEM,C,15,77.0,23.2141666667,17.6930555556,55.615040427,55.502001727,0.113038700055,39.054870869,41.3721642201,-2.31729335113,1.52602245074,1.52602245074,0.0,1.52602245074,0.0,1.58254180077,2.48685140121,2.48685140121,0.0,2.48685140121,0.0,0.565193500275,4.57806735223,0.734751550357,1.18690635058
99,GORDON,BOYD,C,15,65.0,13.2816666667,9.875,41.8227848101,54.2784810127,-12.4556962025,31.4936708861,40.6075949367,-9.11392405063,3.44303797468,3.44303797468,0.0,3.44303797468,0.0,3.54430379747,1.92405063291,1.92405063291,0.0,1.92405063291,0.0,0.101265822785,4.96202531646,1.01265822785,0.708860759494
